lag_1,lag_2,lag_4,lag_8,rolling_mean_4,rolling_mean_8,rolling_std_4,rolling_std_8,week_of_year,week_cos,hol_easter,hol_kings_day,hol_pentecost,hol_christmas,temp_mean,precip_sum,sunshine_sum,lockdown_days,school_holiday,product_id,week_start
-18.416084,-5.479147,-1.0968223,-1.0676897,-11.923032,0.047773026,5.2311125,-0.022718221,-0.501445,5.0756454,-0.1465612,-0.015718872,-0.029810812,0.0020746759,0.9846642,0.23310961,0.5402656,-0.7034347,-0.0020944404,164,2021-09-06
-15.222878,-6.8520083,-0.052526176,-1.9313577,-16.601274,-2.7590075,4.5616145,-0.43593255,-0.5046892,4.4138384,-0.15749188,-0.0143157,-0.02531182,0.0020746759,0.8598238,0.23002292,0.45739794,-0.8035102,0.020846333,174,2021-09-06
-15.306811,-4.324548,-2.2675104,3.8818903,4.7664223,6.358698,-0.40874642,1.5982611,-0.32363942,8.748759,-0.22253767,-0.068205476,-0.049791176,0.0020746759,0.30211905,0.21130323,0.22314088,-1.4323815,-0.021660049,176,2021-09-06
-17.733727,-6.9288297,-1.0000186,0.71387196,-17.144245,-2.4004245,4.4321084,0.08024385,-0.5876554,4.669762,-0.15569085,-0.015718872,-0.032157294,0.0020746759,0.5168824,0.23479159,0.5646792,-0.68002456,0.019524276,187,2021-09-06
-18.922354,-6.4050946,-0.97621065,-1.6387597,-14.835731,-2.6172721,4.912518,-0.10593973,-0.44552618,4.6015587,-0.12262233,-0.015718872,-0.029383577,0.0020746759,0.92418134,0.25939494,0.5929336,-0.6828088,-0.0020944404,193,2021-09-06
-19.374632,-6.8605924,-0.087081425,-1.8027331,-18.973223,-5.554296,4.7340693,-0.9736181,-0.38454804,4.2508698,-0.12204572,-0.0143157,-0.029383577,0.0020746759,0.83877134,0.20423846,0.49267092,-0.66031796,-0.0027268634,198,2021-09-06
-16.718077,-4.4529915,-1.0532149,-1.4307224,-11.628195,2.1041684,4.958895,-0.46636236,-0.7619892,5.3586,-0.14586854,-0.015718872,-0.034717362,0.0020746759,1.2277306,0.24978614,0.54558796,-0.7473886,-0.0020944404,212,2021-09-06
-18.681908,-6.6291633,-0.048557945,-2.0851007,-17.768028,-2.8850982,4.739331,-0.7580692,-0.40615666,4.4811068,-0.12204572,-0.0143157,-0.02531182,0.0020746759,0.8716288,0.21200512,0.4978573,-0.6540131,0.01680058,223,2021-09-06
-17.411715,-6.7735124,0.602629,-1.9383652,-17.322136,-2.75428,4.566486,-0.69569343,-0.47943574,4.518945,-0.12204572,-0.0143157,-0.02531182,0.0020746759,0.89159924,0.21783258,0.52548116,-0.697979,0.01680058,224,2021-09-06
-19.236603,-6.3272204,-0.82272804,-2.0140176,-17.674286,-3.4590054,4.7484217,-0.58644885,-0.40126,4.4142337,-0.12204572,-0.0143157,-0.029383577,0.0020746759,0.8451205,0.20779054,0.53663164,-0.6559294,-0.022338476,225,2021-09-06
-17.614668,-7.2019763,0.56348014,-1.8112653,-18.992304,-6.574526,4.468949,-1.326944,-0.55966324,4.2680745,-0.119452864,-0.0143157,-0.029383577,0.0020746759,0.8407814,0.2122873,0.48373887,-0.66031796,-0.0027268634,243,2021-09-06
-17.702034,-1.8056687,-0.67382514,-1.6748966,-11.866572,-1.4928454,4.4236984,-0.84581196,-0.51196575,4.993987,-0.1459846,-0.0143157,-0.029013108,0.0020746759,1.0059944,0.4452477,0.5552863,-0.7567988,0.0012347237,259,2021-09-06
-17.469069,-7.073299,0.64885503,-1.8179651,-18.267931,-4.47686,4.370973,-0.5380601,-0.5245502,4.4733377,-0.119452864,-0.0143157,-0.029383577,0.0020746759,0.8787955,0.23204036,0.5403807,-0.67614967,0.01680058,261,2021-09-06
-18.683979,-6.9296737,-0.04887677,-2.0919435,-18.491053,-3.6416166,4.629259,-1.1537501,-0.4542138,4.3181143,-0.119452864,-0.0143157,-0.029383577,0.0020746759,0.8534688,0.19400954,0.5003301,-0.6476399,0.01680058,263,2021-09-06
-17.53425,-6.7727885,0.5949221,-2.0249949,-17.664536,-3.2126005,4.5878716,-0.87976223,-0.48938012,4.4400373,-0.12204572,-0.0143157,-0.02531182,0.0020746759,0.8736338,0.2521677,0.48219064,-0.6694345,-0.0027268634,270,2021-09-06
-19.254728,-6.860563,-0.08691486,-1.8027097,-18.96979,-5.3268037,4.7333746,-0.9717973,-0.38410005,4.2507467,-0.12204572,-0.0143157,-0.029383577,0.0020746759,0.83915454,0.20520969,0.49267092,-0.66590947,-0.0027268634,279,2021-09-06
-18.606356,-6.4687524,-0.942027,-2.1010935,-17.324165,-2.8051171,5.0656643,-0.3644236,-0.45337766,4.427523,-0.12204572,-0.0143157,-0.02531182,0.0020746759,0.90993154,0.21729404,0.5419664,-0.65314174,-0.0020944404,281,2021-09-06
-18.08019,-6.371018,-0.81184524,-1.4637327,-17.133907,-1.3495239,4.7302413,-0.2702496,-0.60972327,4.6102743,-0.16227557,-0.0143157,-0.029013108,0.0020746759,0.908658,0.1852252,0.58038586,-0.68200946,-0.0028110275,301,2021-09-06
-19.084444,-6.8817964,0.5989133,-2.0809317,-17.719448,-3.1639307,4.6053605,-0.2867867,-0.43927643,4.4925995,-0.12204572,-0.0143157,-0.029383577,0.0020746759,0.8759745,0.22627456,0.4923227,-0.6805437,0.01680058,303,2021-09-06
-17.154907,-7.201349,0.53739685,-1.8943509,-18.987139,-7.460056,4.2881927,-1.3293476,-0.5709763,4.2536726,-0.119452864,-0.0143157,-0.028170526,0.0020746759,0.81338036,0.20936143,0.49111295,-0.65261894,-0.0027268634,315,2021-09-06
-19.19617,-6.661947,-0.053463243,-1.9907075,-18.428656,-5.066779,4.735968,-0.9374154,-0.404066,4.3893247,-0.12204572,-0.0143157,-0.029383577,0.0020746759,0.8373696,0.20650755,0.49267092,-0.6532314,-0.0027268634,327,2021-09-06
-19.314396,-7.030845,0.59095263,-1.991062,-18.904066,-5.4049926,4.5867205,-1.0630945,-0.42325646,4.299819,-0.12204572,-0.0143157,-0.029383577,0.0020746759,0.8395158,0.22300442,0.48466352,-0.6532314,-0.0027268634,343,2021-09-06
-17.154907,-7.201349,0.53739685,-1.8943509,-18.987139,-7.4573607,4.2881927,-1.3263056,-0.5709763,4.2474155,-0.119452864,-0.0143157,-0.028170526,0.0020746759,0.81338036,0.20988142,0.49111295,-0.65261894,-0.0027268634,371,2021-09-06
-19.166294,-7.0278306,0.5976413,-2.0408936,-18.848312,-5.122588,4.4361944,-1.0088645,-0.40596825,4.318564,-0.12204572,-0.0143157,-0.029383577,0.0020746759,0.83866036,0.22300442,0.4923227,-0.6476399,0.01680058,374,2021-09-06
-17.578663,-7.0319085,-0.050004236,-1.9995713,-18.910284,-6.126868,4.615419,-1.1908404,-0.52050704,4.2940364,-0.119452864,-0.0143157,-0.029383577,0.0020746759,0.8404201,0.19261533,0.49174628,-0.6476399,-0.0027268634,376,2021-09-06
-16.251558,-6.713197,0.55491483,-1.8725599,-14.17146,-2.6546333,4.499807,-0.5031765,-0.5136967,4.58209,-0.1129456,-0.0143157,-0.02531182,0.0020746759,0.9268597,0.1957093,0.4581109,-0.7725319,0.0013188892,437,2021-09-06
-19.240147,-7.0307384,0.5587611,-1.8027331,-18.936937,-5.370096,4.587531,-1.0853857,-0.44322228,4.262241,-0.12204572,-0.0143157,-0.029383577,0.0020746759,0.8395158,0.22300442,0.48466352,-0.66590947,-0.0027268634,438,2021-09-06
-19.869179,-8.255329,0.3487381,-2.2004874,-18.981087,-6.277629,4.490993,2.04103,-0.47090277,4.2311816,-0.119452864,-0.0143157,-0.029383577,0.0020746759,0.83931893,0.22442664,0.48850587,-0.6375739,0.0077861445,463,2021-09-06
-17.61215,-7.2019763,0.56348014,-1.7932589,-18.983374,-6.534977,4.3123407,-1.2709049,-0.5270453,4.2679515,-0.119452864,-0.0143157,-0.029383577,0.0020746759,0.8407814,0.21135956,0.48373887,-0.66031796,-0.0027268634,469,2021-09-06
-7.3445826,-4.418201,-1.6454526,4.3682356,5.6586714,11.743953,-1.0818702,9.588702,-2.674892,12.17394,-0.626007,-0.10168729,-0.046059154,0.0020746759,-0.37368196,-0.19680943,-1.4119502,-1.4029917,-0.012301246,2,2021-09-13
32.73209,41.862484,-4.257405,3.8556027,75.79435,9.174309,-13.614265,4.6342926,-2.0430434,32.724987,-0.31616494,-0.1102408,-0.31378615,0.0028854217,4.200366,4.194227,-8.367674,-2.0202138,0.38521147,7,2021-09-13
22.945919,13.268512,-3.7664106,3.5607367,80.18735,24.09419,8.798245,15.275346,1.154077,31.30724,-0.8105903,-0.05478313,-0.13056979,0.016495908,3.6021678,4.1229544,-5.8906074,-1.0160359,0.6208675,8,2021-09-13
-8.924388,1.0535257,-1.8515495,0.3350818,14.380358,10.488187,-0.3924369,9.858701,-4.045762,11.233781,-0.3408822,-0.031058032,-0.07329191,0.014219655,-0.40899745,1.130464,-2.9649327,-1.3033586,0.018274827,11,2021-09-13
-16.401182,-6.774756,-0.054061286,0.22912651,-16.974041,1.4150009,4.798221,-0.19412757,-0.7255439,5.1333175,-0.16514128,-0.01520705,-0.028851273,0.0020746759,0.7164053,0.3974914,-1.618686,-0.7835587,0.0156235155,13,2021-09-13
-11.600725,3.022734,-2.8592114,3.3113456,4.981668,9.499112,-2.225625,0.7431635,-1.6068795,7.751949,-0.12833396,-0.07032553,-0.040554963,0.014219655,0.22863296,0.28148022,-1.777522,-1.4935436,-0.01257191,17,2021-09-13
-16.796516,-7.22409,-0.015438715,-1.8262608,-18.864616,-7.2781043,4.6036506,-1.3032837,-0.8213845,4.3160305,-0.115173705,-0.013803879,-0.028936258,0.0020746759,0.73955196,0.35547307,-1.5608684,-0.6907719,-0.004331272,18,2021-09-13
-17.474623,-1.9017733,-0.98954314,-1.1073471,-3.149401,4.753237,4.4772763,-0.45249176,-1.212482,5.8767743,-0.17267796,-0.052341137,-0.035091497,0.0020746759,1.2597454,0.3917332,-1.6013753,-0.9125155,0.00034690206,21,2021-09-13
90.848755,-12.77122,4.6587825,4.4172297,47.722275,16.8651,-17.260561,-4.2657495,-5.3285294,24.978333,-2.614454,0.018660842,-0.25607204,0.025684433,0.22540829,-2.771482,-10.237944,-4.066594,-0.1364203,24,2021-09-13
11.281922,-5.3641253,0.9084655,-1.9899322,4.625351,11.827375,-0.79213667,0.86561,-1.9603319,11.908353,-0.16365895,-0.086966224,-0.034838613,0.0020746759,0.85369587,1.0915374,-2.5943193,-1.3868479,-0.015593431,32,2021-09-13
-16.672438,-6.2207384,1.0181257,-1.0714626,-11.891781,1.622805,4.556026,-0.3849945,-0.94564295,5.247585,-0.14101274,-0.013803879,-0.02977884,0.0020746759,1.0364484,0.3911494,-1.5042462,-0.7829187,-0.00028552092,39,2021-09-13
-12.55888,-1.163219,-1.0165435,0.39674577,-3.3925335,4.215901,4.533229,-0.22338617,-0.9847895,5.8402486,-0.19721246,-0.07676758,-0.036280796,0.0020746759,0.8545017,0.19820361,-1.6517448,-1.134018,-0.0032715097,40,2021-09-13
-17.457264,2.1653624,-1.8738297,-0.32512408,9.868215,11.782073,-2.1295922,0.39280772,-3.5237193,7.4692826,-0.12348927,-0.025105495,-0.017205704,0.014219655,0.93784994,1.3770119,-1.7853663,-1.2291768,-0.016222835,42,2021-09-13
-14.447599,-0.33317533,-0.9927184,0.88766485,4.9280562,10.545361,-1.6944575,0.72071874,-1.6403584,7.492699,-0.15821148,-0.06595554,-0.04125962,0.0020746759,0.41560677,0.61369914,-1.7781324,-1.1939628,0.007893896,46,2021-09-13
-3.396098,-5.130107,-0.7918498,-1.2782985,-0.66067666,3.6736808,0.50040704,-0.2757844,-1.048335,5.394716,-0.21696182,-0.07707971,-0.031228004,0.0020746759,1.0156437,0.5351681,-2.317504,-1.2060771,-0.0021732643,48,2021-09-13
-8.005776,-6.2487044,-1.3438587,2.192356,-3.6415944,11.219953,-0.66780895,0.8804603,-1.941534,6.700815,-0.48424885,-0.10168729,-0.03189601,0.0020746759,-0.26608995,0.5710084,-2.447787,-0.9023665,-0.011448164,50,2021-09-13
-15.381838,-0.7827761,-0.98825306,0.7159917,-2.1143935,4.4691734,-0.26454428,-0.3260249,-1.1105272,5.840222,-0.17013161,-0.05405644,-0.034555525,0.0020746759,0.60025525,0.4646829,-1.69011,-0.9868986,0.010030053,60,2021-09-13
